flame_value,smoke_ppm,temperature_c,humidity_pct,fire_status
2481.8,792.7,32.31,47.71,1
1766.4,949.6,43.8,28.28,1
0.0,700.0,76.65,23.78,2
1048.7,261.1,28.03,52.9,1
1019.2,1970.7,82.95,27.53,2
2365.5,397.2,41.64,46.21,1
2788.9,229.0,25.83,64.6,0
728.8,1528.6,62.0,11.2,2
2818.2,484.3,40.3,26.25,1
2655.3,150.0,36.26,15.82,1
2149.3,150.0,40.57,8.0,1
3979.1,177.3,20.1,41.18,0
1363.9,4460.2,73.43,33.86,2
1834.2,528.2,35.82,55.97,1
936.0,1987.4,35.0,30.33,2
1886.8,1463.0,26.04,35.37,1
1062.5,700.0,61.28,18.2,2
379.1,1024.3,35.0,19.97,2
2433.2,419.0,45.73,75.0,1
3040.8,228.8,28.85,51.17,0
3176.3,176.1,23.69,63.47,0
1227.3,5164.321802183614,43.26,25.19,2
3000.9,380.8,24.27,68.45,0
2466.9,454.9,39.61,36.46,1
2470.2,710.2,28.15,38.5,1
408.7,959.8,40.02,10.59,2
900.0,354.6,24.0,31.37,1
900.0,608.2,36.12,44.84,1
3149.1,432.2,24.51,43.22,0
3800.0,150.0,24.0,69.56,1
3295.4,400.0,24.35,47.66,0
530.4,700.0,39.8,24.39,2
1170.8,849.5,99.51,25.3,2
2570.2,546.6,34.21,58.38,1
4095.0,234.2,27.31,58.34,0
1917.8,533.3,31.58,38.48,1
2299.7,307.0,24.0,34.02,1
2088.7,393.2,30.39,46.21,1
3945.7,417.0,21.31,36.54,0
2690.8,907.5,25.31,63.15,1
1365.1,191.2,38.46,54.34,1
785.8,1698.0,94.8,35.09,2
3640.5,178.0,25.07,30.43,0
749.1,3088.8,43.27,34.53,2
2912.0,208.9,25.44,40.62,1
2349.0,956.6,36.56,36.19,1
1451.2,2083.4,46.29,12.04,2
2132.5,191.2,38.09,42.95,1
653.7,3469.0,81.82,20.14,2
4095.0,153.6,24.43,32.94,0
2022.5,1401.0,32.94,23.76,1
1167.2,2018.7,69.18,19.51,2
1365.7,7704.5,61.8,19.05,2
4095.0,421.7,26.36,66.08,0
3397.230788792309,643.0,24.0,50.94,1
470.1,5169.2,51.37,14.81,2
3390.7,135.6,27.01,37.86,0
2705.2,109.9,26.86,48.62,0
1457.5,5086.6,60.76,27.82,2
2111.0,658.3,44.57,52.72,1
468.7,4285.5,73.13,18.58,2
3673.1,199.0,24.24,62.88,0
3971.9,60.1,22.15,62.04,0
3265.8,470.9,27.23,15.62,1
3162.5,373.6,23.46,67.08,0
4095.0,227.2,24.83,86.62,0
1269.1,1001.7,48.28,23.57,2
1349.2,2569.6,46.11,35.27,2
62.4,5765.9,39.82,26.63,2
1018.8,3952.4,119.88,14.33,2
4095.0,153.6,17.97,61.11,0
4095.0,293.8,21.58,42.79,0
2445.2,150.0,34.62,19.25,1
146.9,1207.3,65.81,16.53,2
558.7,1947.9,55.95,30.06,2
2437.7,823.1,24.0,49.72,1
515.0,2037.1,72.84,33.13,2
693.5,3172.5,101.51,38.73,2
393.2,3991.6,88.67,30.35,2
1901.0,268.1,34.45,8.0,1
576.2,5182.3,66.05,25.54,2
3724.0,643.0,32.48,14.16,1
1291.5,2225.1,56.52,8.65,2
1493.0,338.8,33.94,14.42,1
3094.1,149.2,20.47,34.61,0
2243.1,409.9,30.62,53.65,1
1535.7,4838.1,36.71,3.0,2
3618.3,296.1,34.25185210880395,45.74,0
3707.7,244.9,26.48,50.09,0
501.1,3667.5,67.3,20.39,2
657.0,4256.8,55.67,37.68,2
3396.0,553.5,20.91,53.29,0
711.7,700.0,74.3,26.97,2
3847.6,46.4,21.63,65.97,0
3073.0,418.0,37.42,42.18,1
206.1,1403.2,81.03,7.2,2
3534.3,214.7,30.49,64.23,0
3455.5,140.6,22.44,55.17,0
3647.8,63.6,23.52,62.11,0
0.0,1290.0,35.0,14.51,2
4085.684276743908,70.9,20.87,56.69,0
251.2,2664.8,35.0,16.1,2
1347.7,2293.8,68.92,18.85,2
3758.8,60.1,19.5,58.52,0
2529.8,455.8,33.71,64.57,1
1718.0,1117.3,42.35,34.42,1
252.7,2702.6,35.26,5.89,2
3129.2,260.4,25.28,52.26,1
3636.5,241.8,41.11,69.39,1
739.4,2988.2,59.58,13.17,2
179.7,1490.4,58.74,43.06,2
1273.7,1006.4,57.78,8.22,2
787.5,1620.3,71.99,38.03,2
4095.0,213.0,24.78,65.34,0
55.3,2475.1,60.37,29.42,2
1568.2,7071.2,42.31,21.11,2
735.3,3866.2,52.42,18.62,2
3486.6,86.1,22.88,56.49,0
3464.6,23.9,15.08,60.92,0
2648.4,359.6,20.33,33.56,0
160.4,1730.2,70.97,25.69,2
2063.4,566.3,25.3,51.45,1
525.9,1883.1,74.83,14.57,2
3393.9,110.0,25.245206545618586,32.12,0
2341.0,528.7,36.83,59.19,1
631.0,2856.4,55.09,12.92,2
2299.2,680.3,36.82,26.44,1
348.5,1308.0,71.22,26.41,2
3501.7,17.0,17.86,58.12,0
668.6,700.0,35.0,21.43,2
2881.3,296.2,44.26,26.56,1
2695.4,175.3,31.73,43.11,1
1191.2,3499.2,72.3,21.36,2
3393.3,212.2,24.03,49.71,0
3043.6,118.5,21.8,59.87,0
618.0,949.7,45.49,30.88,2
333.5,5266.9,66.82,36.04,2
3599.8,39.8,28.23,65.86,0
2502.9,180.8,40.91,39.99,1
2496.4,564.5,44.33,30.12,1
110.8,3811.0,74.42,37.11,2
3279.4,371.7,29.86,33.52,0
560.1,6162.9,60.56,29.9,2
2271.6,246.5,45.64,36.32,1
695.6,2284.5,63.78,20.92,2
2193.0,1463.8,44.48037110022457,44.34,1
3668.3,74.4,29.84,77.76,0
822.7,810.8,61.71,18.62,2
2955.2,221.2,26.78,56.59,0
3817.8,166.5,30.11,33.37,0
573.1,1180.7,46.2,19.02,2
299.3,1733.7,93.68,38.89,2
2506.4,814.6,47.73,33.29,1
2280.9,429.7,41.84,35.52,1
2696.2,610.8,20.85,43.87,0
2697.7,610.3,32.84,32.31,1
668.1,1489.5,80.38,32.19,2
2954.4,95.3,24.8,69.37,0
1571.6,573.8,27.22,36.76,1
2812.3,405.8,28.99,43.17,1
2587.3,448.8,36.31,58.8,1
540.3,3950.5,101.64,10.31,2
2418.3,554.0,37.76,46.95,1
859.4,783.4,55.25,5.87,2
1356.5,329.5,33.51,32.03,1
3783.0,181.3,19.88,69.47,0
1388.4,2594.6,50.94,20.71,2
0.0,1434.6,52.82,21.56,2
2898.7,105.4,25.99,62.94,0
2540.3,848.5,38.58,23.91,1
1636.8,1683.0,75.92,17.69,2
1100.5,2084.1,74.72,40.92,2
1283.6,1508.3,39.99,5.93,2
1770.8,1748.0,52.7,37.81,2
3597.9,593.2,19.0,57.95,0
3418.4713481777408,632.1,33.92,37.37,1
627.9,1442.9,88.65,31.37,2
1774.2,734.7,24.81,27.91,1
3738.9,374.3,26.38,43.39,0
2245.3,656.8,40.54,21.29,1
3088.7,69.2,31.87,49.25,0
3390.2,130.3,23.65,55.89,0
2558.3,118.3,18.03,49.83,0
1971.3,753.8,24.0,11.77,1
3343.6,7530.609006539219,40.76,45.28,1
509.9,862.7,63.36,21.25,2
4095.0,165.7,20.07,67.17,0
3712.1,332.1,21.62,59.06,0
3284.5,341.8,18.18,26.29,0
2383.3,1008.1,35.73,29.76,1
2828.5,683.7171822166267,30.209378709176956,71.27,0
1956.9,323.8,26.41,56.1,1
2559.5,245.5,27.35,28.92,1
3604.0,275.1,26.99,34.23,1
2810.8,626.8,37.19,40.17,1
3800.0,1311.8,33.42,47.96,1
835.2,2322.6,57.74,29.71,2
3372.1,92.2,20.55,45.41,0
713.5509156818401,2512.0,55.49,24.85,2
3193.5,858.6,39.92,43.77,1
131.8,1581.4,52.12,38.94,2
4095.0,371.8,21.75,46.34,0
3097.2,81.9,18.49,58.19,0
576.7,3232.5,49.78,23.15,2
4095.0,232.6,24.93,78.12,0
2499.0,341.0,25.54,36.35,1
0.0,2702.2,56.19,14.8,2
276.9,5472.5,55.1,25.54,2
4045.8089173556095,56.4,24.49,61.12,0
1061.3,3460.3,69.21,16.29,2
3238.8,180.2,23.72,44.82,0
3887.6,75.2,27.58,40.59,0
2276.8,1206.1,32.03,56.31,1
2873.2,181.8,20.73,59.65,0
3826.4,230.8,36.25926708307292,72.95,0
1024.1,7652.268401424082,35.0,13.83,2
2808.4,151.1,23.84,71.54,0
2609.4,81.4,24.12,61.33,0
1786.0,913.9,47.27,24.1,1
2919.7,869.1,40.56,25.48,1
2743.9,718.5,29.59,44.59,1
2065.3,1090.2,34.9,26.23,1
744.2,916.6,85.75,20.74,2
1866.0,818.9,33.67,59.63,1
0.0,3714.4,56.41,33.09,2
934.3,3683.3,62.46,19.79,2
317.60411534619004,1866.1,65.62,43.79,2
655.1,822.7,35.6,22.88,2
1657.5,1350.0,88.06,24.34,2
847.1,719.0,48.74,13.45,2
3935.1,550.9,22.72,55.36,0
523.4,3202.5,64.72,23.88,2
1849.9,843.6,34.77,41.83,1
3706.4,171.1,25.52,82.33,0
109.8,2149.6,70.44,21.42,2
3441.1,137.2,19.47,37.58,0
3851.394379161739,4414.5,49.53,21.59,2
533.3,700.0,82.32,22.24,2
3061.1,99.5,23.83,56.13,0
1843.8,417.6,49.15,37.62,1
3008.4,83.0,23.26,36.52,0
1080.4,2991.2,67.55,28.25,2
2726.6,357.7,42.83,45.0,1
2617.3671391573653,3304.2,55.7,27.06,2
3489.9,123.6,16.96,67.34,0
1251.8,1529.0,36.06,61.46,1
3695.3,145.9,24.27,47.32,0
2448.2,220.1,42.79,37.36,1
301.0,1835.9,57.87,17.5,2
1613.3,1171.7,39.33,42.71,1
3844.8,158.5,30.05,33.92,0
3508.7,448.0102943570626,29.289673199354468,69.84,0
3530.2,635.2,27.8,40.6,1
2541.0,867.0,26.87,18.4,1
1817.0,5207.5,60.8,11.35,2
1603.5,508.3,38.34,40.58,1
3484.7,189.7,24.84,30.46,0
3504.2,37.0,25.64,74.05,0
2657.2,332.0,24.0,46.67,1
4095.0,170.6,27.45,54.63,0
1478.5,525.8,43.6,43.92,1
3320.0,245.8,24.66,59.14,0
244.0,2584.3,85.19,23.14,2
1659.3,279.4,38.38,44.59,1
1322.8,1984.3,67.35,21.71,2
4031.3,700.0,21.2,58.18,0
1482.5,1456.6,39.77,35.41,1
3881.9,593.721671957642,33.68441646758278,51.02,0
90.6,700.0,107.93,25.86,2
3542.7,150.0,24.78,27.07,1
653.6,1726.6,35.0,23.7,2
3061.5,69.4,19.52,58.05,0
3359.5,150.0,36.17,65.26,1
3767.4,1046.9,29.98,43.34,1
2082.4,356.7,34.04,35.26,1
2693.5,541.1,31.05,18.92,1
3443.1,59.0,23.15,68.76,0
3181.3,75.4,31.08,42.7,0
3622.3,481.6,20.26,69.25,0
2232.7,730.0,29.720345243880267,30.1,1
0.0,2384.2,43.28,3.85,2
1103.9,1025.8,33.42,75.0,1
3119.0,793.9,40.89,42.97,1
1235.8,2021.8,56.36,42.25,2
2168.9,309.2,24.46,42.07,1
4095.0,54.0,26.14,60.19,0
1371.1,286.5,30.87,30.19,1
1914.6,230.2,45.14,48.2,1
2986.2,89.6,26.57,56.89,0
698.0,2338.5,35.0,19.98,2
2863.9,69.9,15.92,58.82,0
2427.8,496.2,33.0,58.0,1
3073.7,29.3,26.89,69.9,0
3684.5,313.7,26.49,63.79,0
2825.6,1109.4,36.23,37.45,1
1583.2,742.1,44.02,37.09,1
1672.0,332.0,26.22,29.84,1
0.0,1280.0,86.67,30.37,2
3115.2,407.2,24.0,54.12,1
1989.6,611.3,32.03,35.76,1
4004.2,61.0,28.39,42.96,0
2870.4,586.1,24.9,59.59,0
2963.8,150.0,24.0,50.52,1
0.0,975.5,85.67,12.61,2
2197.6,504.4,30.87,40.12,1
599.4,1885.0,56.72,13.85,2
1803.4,3136.5,39.83,14.63,2
3298.2,348.2,23.91,61.99,0
386.6,3163.1,101.39,15.47,2
2851.9,420.5,31.25,63.26,0
557.4,2005.9,62.61,23.9,2
1823.2,1461.5,46.87,39.47,1
3678.9,381.6,19.68,47.68,0
3344.9,353.7,34.94,52.0,1
1248.5,3876.4,58.73,22.92,2
2302.4,727.0,34.84,26.9,1
2613.6,691.8,41.12,42.41,1
3156.0,122.4,27.98,51.32,0
900.0,616.3,26.71,72.44,1
4038.8,20.16425766326413,15.04,45.66,0
3836.2,35.2,25.5,47.23,0
3142.0,126.1,22.24,39.03,0
541.0,731.9,77.3,20.39,2
1221.5,1777.8,59.33,12.62,2
4033.5,515.4875117906691,32.92028634428733,62.48,0
387.0,1944.2,80.79,27.54,2
2960.4,729.6,43.06,44.6,1
3372.9,60.5,22.73,35.23,0
3312.1,264.7,26.13,57.84,0
1041.7,700.0,40.48,14.24,2
2867.1,923.7,32.44,42.35,1
1457.8,1018.7,86.91,21.08,2
2880.0,291.0,42.96,54.6,1
3127.8,393.1,27.49,56.4,0
3270.5,93.9,27.93,27.71,0
622.4,3138.5,76.57,36.71,2
1640.9,2465.2,66.83,15.35,2
3430.1,78.3,22.66,32.5,0
1229.5,489.2,44.69,43.61,1
340.2,1155.7,66.24,9.96,2
2980.4,529.5,18.51,34.9,0
3637.3,77.7,22.01,74.79,0
3245.2,339.1,24.71,65.24,0
562.0,963.7,51.06,36.62,2
3326.5,476.8,26.96,38.19,0
3027.5,97.0,33.76,73.48,0
3499.5,236.0,24.37,64.98,0
922.9,700.0,42.93,10.92,2
2245.9,879.4,40.54,31.14,1
3543.6,94.1,28.19,68.03,0
3137.7,97.7,27.9,53.57,0
2146.2,471.9,39.04,42.66,1
929.7,2238.0,66.06,17.82,2
2786.2,143.3,23.99,60.4,0
2355.8,266.3,30.51,38.72,1
2644.0,651.2,41.04,55.22,1
3127.0,208.1,34.15,46.18,1
367.7,2277.5,43.43,16.75,2
690.4,3649.1,46.96,37.14,2
2123.0,112.7,24.62,51.47,0
3304.1,249.9,42.31,49.86,1
278.2,1438.6,72.02,31.48,2
2616.2,247.4,29.2,38.85,1
2278.4,278.6,38.31,26.79,1
1292.5,1397.6,88.25,26.05,2
119.7,1852.9,73.33,21.79,2
2444.6,239.9,31.53,21.51,1
2045.0,315.8,41.75,37.38,1
3090.4,161.2,31.35,41.96,1
1982.7,445.4,34.57,27.28,1
3019.5,339.6,39.58,37.12,1
20.9,1209.2,51.8,27.2,2
1971.4,835.6,84.38,9.59,2
3578.6,186.3,29.12,54.74,0
3728.0,370.4,27.23,37.52,0
3132.3,111.7,24.7,48.69,0
2075.3,341.9,27.67,39.24,1
3131.2,264.4,34.39,47.29,1
3588.6,161.5,19.51,86.99,0
2761.2,722.7,31.74,40.98,1
1109.3,3521.9,56.65,13.77,2
4039.084917054972,4281.9,46.59,37.4,2
3254.1,3420.8500098202094,26.59,47.42,0
1642.4,1460.6,46.62,14.69,2
1933.2,544.1,37.24,20.78,1
2659.0,629.2,32.51,44.49,1
1087.1,2116.5,85.49,30.5,2
741.9,962.4,69.61,8.81,2
3453.2,71.0,21.53,29.76,0
2934.3,897.7,24.0,33.1,1
1620.5,2170.6,81.18,31.61,2
75.7,4849.6,81.13,3.0,2
3158.1,136.2,26.61,70.55,0
3183.7,626.3125912480377,33.074786490669055,82.27,0
427.5,2253.2,80.7,14.75,2
1241.6,4909.0,39.65,32.02,2
3068.5,262.8,25.17,73.41,0
3800.0,547.7,42.79,28.41,1
2416.2,257.8,27.73,48.11,1
2829.2,131.4,22.49,75.38,0
159.3,3232.0,59.13,18.48,2
737.9,2331.8,67.77,3.0,2
333.4,2463.5,52.26,3.0,2
1110.7,2938.2,35.0,21.53,2
4095.0,94.6,21.3,58.9,0
2480.6,814.8,27.64,30.22,1
478.4,1540.0,97.73,20.48,2
2512.3,230.9,27.84,52.18,1
2995.6,992.3,35.19,27.71,1
3471.5,180.3,32.11,42.79,0
2803.5,328.8,40.69,36.74,1
3143.7,572.3,42.38,37.27,1
1839.2,1138.8,33.21,22.47,1
274.0,766.6,59.59,23.43,2
1908.1,442.7,30.33,33.16,1
1059.9,3861.7,40.74,17.27,2
2542.0,328.8,35.4,38.92,1
3441.2,250.4,19.77,49.34,0
3123.2,84.0,27.4,51.25,0
1286.0,2915.0,56.39,13.84,2
1382.6,732.7,70.45,10.56,2
0.0,6970.8,59.88,13.8,2
900.1,1601.3,74.14,20.27,2
611.0,2144.9,48.21,12.51,2
1684.2,2130.4,28.51,18.45,1
3293.8,1040.3,25.89,22.02,1
3722.7,18.0,26.62,43.6,0
0.0,4339.7,60.05,8.2,2
3022.1,131.7,22.02,71.81,0
964.3,5342.5,66.11,23.27,2
4040.5,264.5,20.26,48.83,0
3286.8,186.1,16.91,40.5,0
3517.1,26.8,15.74,21.19,0
3561.4,82.3,19.11,54.37,0
3806.8,157.8,31.9,73.96,0
3714.8,700.0,35.57,56.15,0
3856.8,286.2,26.75,63.48,0
3076.5,692.88047911732,35.355694895780985,61.57,0
2338.1,234.9,23.46,85.42,0
769.4,1305.3,54.75,3.0,2
3461.0,203.8,26.95,61.43,0
179.6,2272.2,60.39,17.11,2
3565.5,1108.5,24.0,59.3,1
1522.8,92.85614373169216,67.1,29.57,2
1226.9,998.7,70.03,24.13,2
542.3,700.0,65.6,28.71,2
3992.9,239.4,29.36,47.49,0
2208.4,279.5,44.18,21.43,1
104.7,1233.6,65.38,8.13,2
3167.3,152.9,27.97,41.4,0
2508.4,1273.6,38.48,41.86,1
1280.4,357.2,32.22,71.19,1
603.6,2491.1,45.4,7.9,2
1099.0,3249.4,59.05,19.91,2
3053.4,537.4,30.45,31.29,1
2708.5,309.1,32.83,50.04,1
1752.1,719.2,33.23,59.56,1
3565.6,283.0,29.7,54.92,0
3443.5,220.2,26.2,66.54,0
3380.2,62.2,29.66,52.76,0
1827.8,481.6,43.14,23.01,1
2317.9,7835.390934615317,40.76,58.28,1
294.3,1718.2,54.19,13.62,2
3940.4,340.8,23.14,39.38,0
736.4,1690.3,71.3,38.4,2
1986.4,4288.3,37.33,9.99,2
1777.9,500.8,38.02,29.06,1
1081.9,1290.6,82.22,22.75,2
968.5,1141.2,54.99,36.73,2
1931.2,254.8,34.82,24.92,1
2965.8,1244.3,34.76,51.25,1
3295.2,2200.0,30.08,35.49,1
92.5,2400.0,86.23,31.68,2
3246.1,98.2,23.61,33.03,0
1657.6,237.8,43.51,47.76,1
1976.0,734.3,25.75,32.54,1
2030.7,1114.2,24.0,58.67,1
1757.1,2047.3,45.96,6.3,2
3609.5,40.7,20.67,44.69,0
2416.3,192.1,26.97,28.74,1
590.8,1149.0,44.79,14.07,2
267.7,1117.5,52.17,12.82,2
2905.7,96.4,17.18,66.22,0
737.6,2652.3,47.4,31.92,2
4031.982371562172,4093.4,52.94,29.84,2
2366.3,229.5,29.21,49.73,0
880.2,1818.9,48.65,3.0,2
3083.1,589.2,24.0,50.55,1
3211.0,238.3,46.46,31.67,1
879.3,3068.1,62.1,6.41,2
3124.8,139.6,16.89,50.3,0
1776.7,182.5,30.58,34.93,1
717.9,700.0,39.1,28.52,2
2153.3,838.5,40.26,22.14,1
3863.9,114.1,22.67,73.55,0
1963.1,643.8,24.0,18.37,1
153.4,1358.8,91.15,6.22,2
1902.9,715.6,40.53,39.61,1
571.1,5825.6,91.79,3.0,2
2332.7,530.0,33.96,38.52,1
1554.6,1859.6,64.83,40.16,2
1652.033663480185,188.2,29.58,64.2,0
947.7,1574.3,37.53,17.66,2
2741.2,1055.7,26.82,34.68,1
3235.7,397.0,25.49,10.0,1
452.3,1328.2,44.76238724940228,3.0,2
436.4,3811.3,56.84,31.4,2
2794.0,535.7,26.67,32.89,1
1646.9,1314.5,65.41,28.4,2
512.1,1855.6,63.74,7.92,2
3595.9,1677.6,24.0,70.12,1
4095.0,820.4535496644994,29.84592061856506,35.0,0
1060.9,870.1,40.03,52.27,1
3867.8,351.4,30.18,63.9,0
3228.4,168.2,21.95,52.9,0
2862.6,540.8,32.34,22.37,1
0.0,1609.3,104.79,30.75,2
689.0,1421.8,45.13,26.3,2
635.8,5334.4,53.08,31.94,2
2751.2,402.4,42.53,26.01,1
172.7,975.8,65.18,14.25,2
1659.4,2244.7,70.29,27.23,2
3218.8,10.3,28.65,57.81,0
2517.2,558.4,24.0,19.87,1
2928.9,216.6,35.61,40.03,1
3007.6,220.1,19.57,69.53,0
196.0,1987.3,77.84,3.0,2
3392.8,29.2,20.79,60.87,0
1131.3,610.4,38.15,28.91,1
1315.8,180.0,26.09,38.44,1
1043.8,1374.1,51.94,28.58,2
215.4,3000.2,93.57,7.73,2
1565.2,676.9,25.96,30.6,1
2119.3,408.4,24.0,49.63,1
1147.1,753.3,34.13,24.76,1
3560.7,107.3,17.98,49.87,0
2787.9,536.1,27.5,59.28,0
250.1,2593.0,93.74,13.44,2
0.0,3015.5,75.78,42.54,2
2503.9,425.7,33.8,35.69,1
2783.1,446.1,34.9,17.99,1
3743.1,193.4,22.95,75.48,0
1123.9,2152.3,78.54,16.66,2
3571.8,476.6,24.49,69.52,0
3290.4,402.1,17.58,53.5483318240299,0
4095.0,170.6,24.02,58.93,0
0.0,871.0,58.47,19.25,2
963.1,2268.7,89.75,10.77,2
166.9,1159.8,62.03,25.49,2
2550.4,1193.3,35.39,54.56,1
2056.3,1348.9,52.1,19.62,2
2684.9,115.8,23.27,58.97,0
3954.1,112.8,25.94,52.19,0
2818.7,427.3,34.82,47.94,1
716.3,1600.8,85.43,5.97,2
2648.5,222.6,23.44,46.0,0
3570.9,243.9,27.87,41.89,0
3644.6,340.8,19.97,58.84,0
3433.9,166.4,23.11,37.58,0
1773.7,982.2,40.02,75.0,1
2037.7,345.8,24.77,45.18,1
2544.8,630.9,28.36,15.12,1
895.2,2515.3,58.22,3.64,2
3842.0,15.4,20.97,45.88,0
2554.6,1111.9,30.93,52.29,1
4095.0,392.2,17.52,54.11,0
4095.0,136.8,21.14,55.6,0
2323.6,724.7895506484549,28.345660485598465,31.43,0
524.7,787.1,67.63,30.52,2
0.0,3486.2,76.54,22.0,2
3125.6,14.7,28.73,37.69,0
2746.1,1309.0,36.26,65.16,1
1137.1,1704.5,81.65,9.8,2
422.5,3044.4,48.53,12.24,2
3684.9,234.2,18.19,56.81,0
3735.7,386.3,26.53,59.93,0
2048.3,459.3,31.95,34.62,1
2904.7,1095.4,31.91,41.95,1
2951.4,215.0,36.96,42.73,0
2481.4,150.0,34.43,50.86,1
2739.5,1191.7,46.53,44.98,1
2518.8,938.8,38.49,28.47,1
2820.2,866.4,24.0,25.61,1
3028.8,355.8,28.83,57.99,0
834.3,700.0,35.84,20.34,2
1090.3,4323.9,69.75,20.36,2
475.1,1316.4,59.15,18.59,2
619.0,700.0,79.01,28.19,2
812.3,2249.7,76.11,27.64,2
734.0,2281.6,66.45,25.08,2
3263.9,1673.0,37.51,37.88,1
1841.1,622.2,28.81,46.45,1
3953.5,195.1,24.15,41.51,0
1987.0,700.0,72.38,32.63,2
3800.0,519.7,34.5,46.23,1
3386.3,616.3849792399716,29.346281084936436,51.57,0
3570.6,141.5,23.73,73.46,0
563.8,1803.3,51.14,17.09,2
885.7,700.0,57.46,21.61,2
1081.6,700.0,77.36,39.15,2
1024.0,1252.7,51.07,9.46,2
985.2,844.8,53.08,30.48,2
2947.1,33.7,21.41,53.09,0
1703.0,530.4,30.68,23.97,1
2924.8,1303.0,33.0,50.88,1
2532.5,852.2,34.12,37.03,1
1742.1,672.3,24.0,30.67,1
1410.8,1583.6,59.05,19.86,2
2946.0,264.9,28.05,74.18,0
3648.4,103.2,27.46,65.85,0
2003.2,506.9,38.24,35.4,1
3126.9,60.6,23.88,43.66,0
613.7,1830.9,93.34,27.44,2
1247.8,887.3,40.62,23.64,2
2845.3,640.7,37.94,41.02,1
2543.4,340.0,21.95,40.66,0
1098.2,2140.8,50.9,25.36,2
2669.4,598.2,40.73,25.28,1
4095.0,142.4,20.05,59.79,0
2261.6,3931.309044610216,28.98,73.77,1
1251.5,1988.8,53.1,3.0,2
3533.5,618.3,23.44,63.78,0
3546.8,89.3,22.23,54.26,0
596.9,735.7,59.07,24.05,2
4095.0,56.1,16.93,74.98,0
2234.3,910.5,28.01,31.4,1
985.9,4758.7,43.74,38.68,2
449.2,1241.0,74.79,12.56,2
3122.3,836.3,39.56,33.53,1
301.0,4820.2,59.19,12.68,2
1185.0,5670.7,70.83,27.17,2
0.0,2828.9,67.79,3.0,2
1339.9,919.8,73.36,3.0,2
0.0,7966.8917412404935,51.94,14.62,2
2018.9,150.0,29.2,45.67,1
1247.5,1285.5,58.72,29.93,2
29.7,1752.3,39.01,28.86,2
3568.8,170.4,16.43,66.14,0
3237.6,135.3,24.04,39.82,0
3847.5,189.9,17.11,73.1,0
1935.4,4787.9,50.05,11.21,2
2412.3,87.7,29.17,62.62,0
2928.7,505.2,45.29,33.96,1
1580.9,604.3,28.2,16.39,1
3138.6,203.1,27.72,70.91,0
2428.5,440.1,32.58,56.9,1
914.4,5027.6,78.02,17.5,2
2966.9,35.5,25.36,41.65,0
675.7,1938.0,80.8,31.89,2
907.2,1416.5,90.38,33.71,2
2519.6,691.2,17.79,65.85,0
0.0,1271.5,79.74,37.19,2
576.7,700.0,36.71,3.0,2
946.0,2311.7,80.97,20.41,2
3542.9,58.7,17.68,46.8,0
1228.0,3343.4,91.16,25.22,2
2868.8,167.5,23.84,56.87,0
2798.1,184.7,41.72,43.02,1
570.0,1319.9,44.56,17.78,2
1389.7,907.1012852383391,29.68,55.57,1
3124.1,408.2,23.1,62.37,0
289.1,803.4,59.42,36.99,2
3010.8,277.5,22.53,52.57,0
319.4,1417.8,55.89,23.88,2
1470.8,1165.4,37.81,48.75,1
3201.7,198.9,24.0,56.68,1
3526.9,264.7,21.9,39.5,0
962.8,9000.0,65.14,23.42,2
3304.7,148.9,28.14,28.42,0
380.7,1763.3,66.86,22.94,2
1005.8,2196.3,55.36,21.18,2
2754.5,789.4,37.58,66.47,1
3870.4,512.9444807048167,34.59083562834944,42.76,0
2521.7,677.9,30.21,34.05,1
2777.1,123.4,21.4,65.65,0
3339.1,296.3,26.32,65.49,0
2660.7,86.6,24.07,53.12,0
2225.6,321.8,32.14,23.91270986959657,1
3261.6,67.9,22.45,62.23,0
3118.8,153.5,21.39,53.56,0
718.3,700.0,62.22,21.53,2
2211.2,342.3,36.56,49.9,1
534.3,2215.2,65.63,3.0,2
4032.9,402.9,25.44,55.57,0
3434.3,78.5,27.87,71.9,0
3267.7,67.3,25.31,67.53,0
1006.4,2801.4,69.99,11.44,2
2559.1,1371.7,25.75,24.37,1
2645.1,433.6,32.89,20.35,1
2498.5,1124.9,28.91,54.67,1
2669.3,299.9,26.52,29.86,1
882.4,1910.2,50.31,13.43,2
2696.0,171.2,44.61,52.62,1
1088.2,2700.8,78.02,31.29,2
2762.1,665.4,38.11,63.16,1
3499.0,103.0,22.6,53.49,0
3270.6,87.1,31.14,66.93,0
784.5,1008.6,70.08,13.07,2
836.5,910.9,42.45,8.7,2
1939.8,164.5,29.74,37.5,1
1464.4,3146.4,61.6,10.03,2
3112.0,396.3,36.19,44.6,1
3693.2,20.2,12.86,49.26,0
3522.5,256.2,24.56,45.47,0
2728.5,307.3,24.0,31.074130484301932,1
2389.9,1035.3,37.22,42.71,1
3573.8,329.3,16.08,63.02,0
851.2,4970.9,45.68,5.42,2
3173.8,171.4,23.37,62.49,0
2187.1,242.7,36.27,41.72,1
729.4,1509.2,60.62,28.09,2
3950.5,781.5543361955152,34.777521793178465,76.87,0
2908.4,308.3,50.98,38.95,1
141.6,2279.8,80.04,21.42,2
3560.8,627.703460238261,31.67777475182264,51.45,0
0.0,1980.9,35.0,12.49,2
888.0,1961.7,65.83,25.58,2
3113.2,255.2,21.28,58.99,0
2462.4,550.5633027515828,29.788259100061694,63.2,0
1728.9,150.0,33.09,49.73,1
